nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_1_x,left_pinky_1_y,left_pinky_1_z,right_pinky_1_x,right_pinky_1_y,right_pinky_1_z,left_index_1_x,left_index_1_y,left_index_1_z,right_index_1_x,right_index_1_y,right_index_1_z,left_thumb_2_x,left_thumb_2_y,left_thumb_2_z,right_thumb_2_x,right_thumb_2_y,right_thumb_2_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
0.49237191677093506,-0.3612111806869507,-0.03696201741695404,0.5050374269485474,-0.40647003054618835,-0.025031007826328278,0.5056055188179016,-0.4064219892024994,-0.02475902996957302,0.5059071779251099,-0.4070604145526886,-0.02435939386487007,0.4963400661945343,-0.40223920345306396,-0.05436651036143303,0.49748098850250244,-0.40251538157463074,-0.055068619549274445,0.49809497594833374,-0.40363895893096924,-0.05463461950421333,0.4430825710296631,-0.47321629524230957,0.05031019076704979,0.4043736159801483,-0.4620853066444397,-0.09237303584814072,0.457957923412323,-0.369954377412796,-0.00795963779091835,0.4462137818336487,-0.3665747344493866,-0.047372736036777496,0.29859206080436707,-0.3392055928707123,0.15522989630699158,0.2572897672653198,-0.36877086758613586,-0.15252244472503662,0.12098319828510284,-0.1630433052778244,0.18994611501693726,0.10619299858808517,-0.15980961918830872,-0.16024751961231232,0.17140686511993408,0.001968972384929657,0.10025569796562195,0.2549247741699219,0.011816851794719696,-0.10653242468833923,0.16144180297851562,0.05874639004468918,0.08134263008832932,0.281900554895401,0.07580329477787018,-0.12536676228046417,0.19127865135669708,0.055206298828125,0.06197907030582428,0.32478636503219604,0.051840946078300476,-0.12266143411397934,0.18056078255176544,0.011613711714744568,0.08615346997976303,0.278492271900177,0.014001667499542236,-0.10393090546131134,0.021291909739375114,0.017052043229341507,0.1043580025434494,-0.021255435422062874,-0.017667192965745926,-0.10281124711036682,-0.1688813865184784,0.3661080002784729,0.10513012856245041,-0.11919423937797546,0.37653183937072754,-0.06746059656143188,-0.28899145126342773,0.7185346484184265,0.13952453434467316,-0.2632095217704773,0.7208055853843689,-0.03633662313222885,-0.2947239875793457,0.7684610486030579,0.1342291384935379,-0.27937808632850647,0.7648792266845703,-0.03950265422463417,-0.18390342593193054,0.8339341878890991,0.07489969581365585,-0.1832631528377533,0.8222247362136841,-0.12518753111362457
0.4820042848587036,-0.36489757895469666,-0.04497634619474411,0.4969955384731293,-0.40812236070632935,-0.032839335501194,0.4975758194923401,-0.4081372618675232,-0.03242715448141098,0.497843474149704,-0.40879473090171814,-0.03214786574244499,0.48846161365509033,-0.4054560661315918,-0.06196504458785057,0.4896194338798523,-0.4058034420013428,-0.06263206899166107,0.49017685651779175,-0.40697863698005676,-0.062128905206918716,0.43885254859924316,-0.47408410906791687,0.0473531037569046,0.4004991054534912,-0.4700878858566284,-0.09654722362756729,0.4478971064090729,-0.3741806745529175,-0.013913781382143497,0.4362547993659973,-0.3730599284172058,-0.053529925644397736,0.29816871881484985,-0.3402632474899292,0.15522080659866333,0.24589307606220245,-0.3891305923461914,-0.1534896343946457,0.10899697989225388,-0.16292187571525574,0.19194084405899048,0.10352642089128494,-0.17643406987190247,-0.17949005961418152,0.13140936195850372,0.0014482684200629592,0.1041794866323471,0.2534860372543335,-0.00015365447325166315,-0.1868564784526825,0.11383596062660217,0.05926523730158806,0.09098006784915924,0.2812610864639282,0.06944918632507324,-0.21453805267810822,0.14501312375068665,0.0569990873336792,0.07089586555957794,0.3247511386871338,0.0491960383951664,-0.21084395051002502,0.13864363729953766,0.011198442429304123,0.09091570973396301,0.2773676812648773,0.004671859554946423,-0.1842036098241806,0.02577514946460724,0.018532752990722656,0.10403599590063095,-0.025641297921538353,-0.01912287436425686,-0.10245311260223389,-0.16493892669677734,0.3692096173763275,0.0925116091966629,-0.11608391255140305,0.3765011429786682,-0.0688517764210701,-0.2756690979003906,0.7221078872680664,0.11487873643636703,-0.25961318612098694,0.721930742263794,-0.041986867785453796,-0.2795746326446533,0.772446870803833,0.10798941552639008,-0.27557381987571716,0.7667610049247742,-0.04706060141324997,-0.1613508015871048,0.8394843339920044,0.042382389307022095,-0.17168055474758148,0.8273295760154724,-0.1421726793050766
0.47835662961006165,-0.3683527112007141,-0.04814222455024719,0.49400758743286133,-0.41009262204170227,-0.03582559525966644,0.4945889711380005,-0.41015735268592834,-0.035360340029001236,0.49484461545944214,-0.4108305275440216,-0.03512728214263916,0.4854598045349121,-0.40855592489242554,-0.06463391333818436,0.4866241216659546,-0.408951073884964,-0.06528595834970474,0.4871622622013092,-0.4101608991622925,-0.06475475430488586,0.4376179575920105,-0.4746027886867523,0.046271178871393204,0.39915820956230164,-0.47442924976348877,-0.09723012894392014,0.44468721747398376,-0.3773406744003296,-0.016295582056045532,0.4329466223716736,-0.377445787191391,-0.055649347603321075,0.2981524169445038,-0.34062278270721436,0.15557678043842316,0.24318760633468628,-0.39563435316085815,-0.15368454158306122,0.10352276265621185,-0.16278426349163055,0.19355908036231995,0.10347485542297363,-0.18181124329566956,-0.1863625943660736,0.11908813565969467,-0.0012994795106351376,0.1057085171341896,0.253567099571228,-0.00510831456631422,-0.20396068692207336,0.0997118204832077,0.05841091647744179,0.09414371848106384,0.28172048926353455,0.06631328165531158,-0.23296520113945007,0.13160225749015808,0.056606732308864594,0.07403922826051712,0.32610705494880676,0.04776899516582489,-0.22846850752830505,0.12616373598575592,0.008202548138797283,0.09279363602399826,0.2775406539440155,0.0005143967573530972,-0.20110948383808136,0.027787549421191216,0.0195144172757864,0.10398507118225098,-0.027605652809143066,-0.02008611336350441,-0.10238957405090332,-0.16159439086914062,0.37126269936561584,0.0884203314781189,-0.1134655550122261,0.37649694085121155,-0.07027984410524368,-0.2676064968109131,0.7241121530532837,0.10730712115764618,-0.2583162486553192,0.7224463224411011,-0.04781419783830643,-0.2705729901790619,0.7748277187347412,0.10012330114841461,-0.27420905232429504,0.7677466869354248,-0.054102733731269836,-0.14772526919841766,0.842934787273407,0.035744428634643555,-0.164593905210495,0.8303936123847961,-0.15201601386070251
0.47841912508010864,-0.3715822100639343,-0.04936039075255394,0.493868350982666,-0.41274914145469666,-0.03695108741521835,0.4944493770599365,-0.4128449559211731,-0.03646749630570412,0.4947015345096588,-0.41353684663772583,-0.03624710068106651,0.48532572388648987,-0.41166865825653076,-0.06571419537067413,0.486491322517395,-0.4120948612689972,-0.0663628801703453,0.48702672123908997,-0.41332265734672546,-0.06582128256559372,0.43739861249923706,-0.47590911388397217,0.045762982219457626,0.3989267945289612,-0.477170467376709,-0.09779465198516846,0.44469085335731506,-0.38020840287208557,-0.01730116456747055,0.43292659521102905,-0.3805796802043915,-0.056635938584804535,0.2981065809726715,-0.3415122330188751,0.15611791610717773,0.24336333572864532,-0.3970933258533478,-0.15464165806770325,0.09708656370639801,-0.16290006041526794,0.1944727897644043,0.10438301414251328,-0.1836017668247223,-0.19318097829818726,0.10753430426120758,-0.0037852919194847345,0.107320636510849,0.2543511390686035,-0.008107315748929977,-0.2116393893957138,0.08737494051456451,0.0572836808860302,0.09704555571079254,0.2830308675765991,0.06353872269392014,-0.24140021204948425,0.11914494633674622,0.05623485893011093,0.07685158401727676,0.3279608488082886,0.04628854617476463,-0.23631632328033447,0.11438387632369995,0.005878062918782234,0.09457960724830627,0.2783333957195282,-0.002200224669650197,-0.20867007970809937,0.028352320194244385,0.019957229495048523,0.10402048379182816,-0.02815411239862442,-0.020519809797406197,-0.10241564363241196,-0.16115263104438782,0.3724174201488495,0.08875823020935059,-0.11086595058441162,0.3763909637928009,-0.07099153101444244,-0.26540812849998474,0.7254807949066162,0.10811019688844681,-0.25602012872695923,0.7225921750068665,-0.05020714923739433,-0.2679464519023895,0.7764825820922852,0.10097058117389679,-0.2716898024082184,0.7681108713150024,-0.05685544013977051,-0.14278902113437653,0.8446518182754517,0.0380256325006485,-0.15700805187225342,0.8312329053878784,-0.15441110730171204
0.4780062139034271,-0.3733755350112915,-0.05372250825166702,0.49357545375823975,-0.41400396823883057,-0.04111958667635918,0.49415886402130127,-0.414122074842453,-0.040606241673231125,0.49440810084342957,-0.41482222080230713,-0.040407534688711166,0.48495984077453613,-0.41345512866973877,-0.06957188993692398,0.48612651228904724,-0.41390401124954224,-0.07022922486066818,0.4866659939289093,-0.4151369035243988,-0.06965048611164093,0.43744969367980957,-0.47623053193092346,0.04351005330681801,0.39887717366218567,-0.4795222580432892,-0.09931723028421402,0.4445253312587738,-0.38174206018447876,-0.020877979695796967,0.4326334595680237,-0.3827018439769745,-0.05988522991538048,0.2981928884983063,-0.34256884455680847,0.15620313584804535,0.24379946291446686,-0.3987085223197937,-0.1559484899044037,0.09503083676099777,-0.16332100331783295,0.1947169452905655,0.10618095844984055,-0.18673940002918243,-0.19922707974910736,0.10099031031131744,-0.005187980830669403,0.10740336775779724,0.25537073612213135,-0.009049439802765846,-0.2248239368200302,0.07959578931331635,0.05671578273177147,0.0975465402007103,0.2844909429550171,0.06307066977024078,-0.2557615041732788,0.11172591894865036,0.05621776357293129,0.07700290530920029,0.33001789450645447,0.046285130083560944,-0.24951882660388947,0.10765575617551804,0.0047335512936115265,0.09463603049516678,0.2793789207935333,-0.0028046267107129097,-0.2214980572462082,0.028552306815981865,0.020217780023813248,0.10409460216760635,-0.028345495462417603,-0.020770560950040817,-0.1024797186255455,-0.16001078486442566,0.3731856048107147,0.08739297837018967,-0.10840152204036713,0.3763989806175232,-0.07174936681985855,-0.26386892795562744,0.7268564701080322,0.10498285293579102,-0.2543451488018036,0.7233753204345703,-0.055950697511434555,-0.26617923378944397,0.7781545519828796,0.09762939810752869,-0.2697332501411438,0.7693599462509155,-0.06351736932992935,-0.1387525498867035,0.8457472324371338,0.03505488485097885,-0.15058684349060059,0.8323268294334412,-0.16194550693035126
0.47791463136672974,-0.37392494082450867,-0.05482249706983566,0.4934985935688019,-0.41446250677108765,-0.0422082357108593,0.4940825402736664,-0.4145900011062622,-0.04168964549899101,0.4943307638168335,-0.41529348492622375,-0.04149937629699707,0.4849027991294861,-0.4139983057975769,-0.07066212594509125,0.4860692322254181,-0.4144549071788788,-0.0713210329413414,0.48661157488822937,-0.4156893193721771,-0.07073895633220673,0.4374917149543762,-0.4765608310699463,0.04256460815668106,0.3989098072052002,-0.48029372096061707,-0.10026055574417114,0.4444904327392578,-0.38238367438316345,-0.021983826532959938,0.43261417746543884,-0.3833557963371277,-0.06098823994398117,0.2984175384044647,-0.3428676426410675,0.15618735551834106,0.24398458003997803,-0.400016725063324,-0.15702110528945923,0.09359318017959595,-0.16333501040935516,0.19470129907131195,0.10664890706539154,-0.1893758475780487,-0.20393119752407074,0.09363437443971634,-0.005509910639375448,0.10734456032514572,0.25604528188705444,-0.010130146518349648,-0.23445925116539001,0.06998272240161896,0.05671896040439606,0.09743060171604156,0.2853585183620453,0.06264698505401611,-0.26582247018814087,0.1016274020075798,0.056337870657444,0.07683320343494415,0.3316524028778076,0.046247053891420364,-0.25934088230133057,0.09955711662769318,0.004433459136635065,0.09455068409442902,0.28021275997161865,-0.0035783282946795225,-0.23106850683689117,0.029059113934636116,0.020646903663873672,0.10410977154970169,-0.02884349413216114,-0.021188566461205482,-0.10249049961566925,-0.15956290066242218,0.37349215149879456,0.08536014705896378,-0.10775788873434067,0.376168429851532,-0.07232304662466049,-0.2637311816215515,0.7271715402603149,0.1015419289469719,-0.25375044345855713,0.7233795523643494,-0.058383695781230927,-0.2660619616508484,0.7785406708717346,0.09410083293914795,-0.2690213620662689,0.7694201469421387,-0.06614981591701508,-0.13812963664531708,0.8460257053375244,0.031020302325487137,-0.1488020122051239,0.8326489329338074,-0.1649431586265564
0.4779258072376251,-0.37378910183906555,-0.05477553606033325,0.4934994578361511,-0.41441628336906433,-0.04219389334321022,0.49408116936683655,-0.41454148292541504,-0.04168039932847023,0.4943282902240753,-0.4152439832687378,-0.04148705303668976,0.48497509956359863,-0.41385918855667114,-0.07074198126792908,0.48614123463630676,-0.41431137919425964,-0.0714016705751419,0.4866836667060852,-0.41554293036460876,-0.0708237886428833,0.43748313188552856,-0.4766198396682739,0.04213666915893555,0.3990271985530853,-0.4799947142601013,-0.10110030323266983,0.4444257915019989,-0.3823661506175995,-0.022165074944496155,0.43266618251800537,-0.3831576704978943,-0.06128569692373276,0.29827702045440674,-0.3430868983268738,0.15615785121917725,0.24420438706874847,-0.3993602395057678,-0.15859322249889374,0.09099961072206497,-0.16330718994140625,0.19468599557876587,0.10890670120716095,-0.18829844892024994,-0.2058325558900833,0.08989907056093216,-0.0056100222282111645,0.1076711043715477,0.26041409373283386,-0.009568260051310062,-0.23197348415851593,0.06646817177534103,0.056734923273324966,0.09830355644226074,0.29088303446769714,0.06282185018062592,-0.2627268135547638,0.09827228635549545,0.05647902190685272,0.07774198055267334,0.33770880103111267,0.046406518667936325,-0.2562619149684906,0.0959073156118393,0.004344417713582516,0.09496522694826126,0.28484317660331726,-0.003233816474676132,-0.22854498028755188,0.029192514717578888,0.020817914977669716,0.10415025800466537,-0.028976840898394585,-0.02135445922613144,-0.10252555459737778,-0.1591234654188156,0.37369367480278015,0.08548127114772797,-0.10696759074926376,0.37609925866127014,-0.07271511852741241,-0.26346641778945923,0.727186918258667,0.10234865546226501,-0.2534186840057373,0.7233420610427856,-0.058741312474012375,-0.2658635377883911,0.7785428166389465,0.09500819444656372,-0.2687075436115265,0.7694108486175537,-0.0663473829627037,-0.1383698284626007,0.8460096120834351,0.032543785870075226,-0.1484910547733307,0.8326566219329834,-0.1644205003976822
0.47809603810310364,-0.37380409240722656,-0.054504770785570145,0.49358999729156494,-0.4144520163536072,-0.041945017874240875,0.4941718280315399,-0.4145779609680176,-0.0414387509226799,0.4944208860397339,-0.4152812063694,-0.041239503771066666,0.485036700963974,-0.41383296251296997,-0.07052590698003769,0.4862018823623657,-0.4142850637435913,-0.07118567824363708,0.48674723505973816,-0.4155160188674927,-0.07061190903186798,0.4376090168952942,-0.47672131657600403,0.042121294885873795,0.3994597792625427,-0.47986364364624023,-0.10114718228578568,0.44457384943962097,-0.38246670365333557,-0.022032316774129868,0.43280550837516785,-0.38313403725624084,-0.06117364764213562,0.29829105734825134,-0.3432231843471527,0.15636318922042847,0.24431198835372925,-0.39914199709892273,-0.15897001326084137,0.09083180874586105,-0.16318711638450623,0.1950559914112091,0.10977578163146973,-0.18803857266902924,-0.20462678372859955,0.09381787478923798,-0.0056669944897294044,0.10847847163677216,0.26251399517059326,-0.010093608871102333,-0.2260502278804779,0.07180764526128769,0.05675205960869789,0.09940961003303528,0.2935962378978729,0.06227174773812294,-0.25624969601631165,0.1037200540304184,0.05656413733959198,0.07897881418466568,0.34078478813171387,0.04584648460149765,-0.25019872188568115,0.1002444326877594,0.00428590876981616,0.09585732221603394,0.2871626913547516,-0.003906800411641598,-0.22271642088890076,0.02923784777522087,0.020964154973626137,0.10421603918075562,-0.029021820053458214,-0.021498043090105057,-0.10258428007364273,-0.15781281888484955,0.37399157881736755,0.08584214001893997,-0.1062878668308258,0.37598755955696106,-0.07301632314920425,-0.2625376582145691,0.7271631956100464,0.1034431979060173,-0.25312817096710205,0.7230156660079956,-0.05865556001663208,-0.2649979591369629,0.7784932255744934,0.09618791937828064,-0.26844197511672974,0.7691366076469421,-0.06606625020503998,-0.13758113980293274,0.8461393713951111,0.03417370840907097,-0.1485338807106018,0.8325871229171753,-0.16333535313606262
0.47805094718933105,-0.3737729787826538,-0.05505591630935669,0.4935320019721985,-0.41444721817970276,-0.042501967400312424,0.49411070346832275,-0.414573073387146,-0.04199632629752159,0.4943583905696869,-0.4152758717536926,-0.04180064797401428,0.4850296676158905,-0.4137856662273407,-0.07107513397932053,0.4861951768398285,-0.4142376482486725,-0.07172982394695282,0.4867382049560547,-0.41546860337257385,-0.07116031646728516,0.43757006525993347,-0.47671952843666077,0.041331589221954346,0.3994806110858917,-0.4796946346759796,-0.10185908526182175,0.4445144534111023,-0.38243964314460754,-0.022700108587741852,0.4327871799468994,-0.3830356001853943,-0.06183701381087303,0.29820990562438965,-0.3432260751724243,0.156182199716568,0.24437272548675537,-0.3987441956996918,-0.15954455733299255,0.09046971797943115,-0.1626819223165512,0.19482912123203278,0.11012807488441467,-0.18756961822509766,-0.20331047475337982,0.09445998072624207,-0.005489100702106953,0.10844588279724121,0.2645148038864136,-0.010474641807377338,-0.22070831060409546,0.07270120084285736,0.05744538828730583,0.09919663518667221,0.296487033367157,0.061772555112838745,-0.2503005266189575,0.10432101041078568,0.05725692957639694,0.07880209386348724,0.3437611162662506,0.045005302876234055,-0.24464641511440277,0.10079310834407806,0.004450575914233923,0.09580869972705841,0.28934410214424133,-0.0045358226634562016,-0.217464417219162,0.02938167378306389,0.021096372976899147,0.10422980040311813,-0.029163992032408714,-0.021627385169267654,-0.10259458422660828,-0.15670710802078247,0.3741650879383087,0.08574531227350235,-0.10611465573310852,0.3757491409778595,-0.0731516182422638,-0.26186907291412354,0.7271320819854736,0.10317651927471161,-0.2529769539833069,0.7224281430244446,-0.05842994526028633,-0.2643575072288513,0.7784537076950073,0.09589476138353348,-0.2683008313179016,0.7686037421226501,-0.06571130454540253,-0.13676024973392487,0.8460657596588135,0.03430371358990669,-0.14855338633060455,0.8324300646781921,-0.16260461509227753
0.4781275987625122,-0.37420564889907837,-0.05464798957109451,0.4935959279537201,-0.41494664549827576,-0.04214295372366905,0.49417468905448914,-0.41507601737976074,-0.0416349321603775,0.49442315101623535,-0.41577863693237305,-0.041445523500442505,0.4851011037826538,-0.41410985589027405,-0.07081060111522675,0.48626768589019775,-0.4145677387714386,-0.07146015763282776,0.48680633306503296,-0.4158015549182892,-0.07089027017354965,0.4374414384365082,-0.4774297773838043,0.0413963720202446,0.39955297112464905,-0.47974881529808044,-0.10188350081443787,0.4446033537387848,-0.382960706949234,-0.02243586629629135,0.4328630864620209,-0.38332033157348633,-0.06168180704116821,0.2979099750518799,-0.344028115272522,0.15632347762584686,0.24448572099208832,-0.39857059717178345,-0.15982070565223694,0.09069275110960007,-0.16284990310668945,0.19488251209259033,0.11070094257593155,-0.18735851347446442,-0.2023492008447647,0.09698882699012756,-0.006168913096189499,0.10858368873596191,0.2662058174610138,-0.01121731847524643,-0.2168418914079666,0.07607506215572357,0.056979935616254807,0.09926857054233551,0.2988174557685852,0.06070035323500633,-0.24574390053749084,0.10764965415000916,0.05679110810160637,0.07901464402675629,0.34579506516456604,0.04338114708662033,-0.24023590981960297,0.10353253036737442,0.0037429833319038153,0.09597700834274292,0.2910691797733307,-0.0056351562961936,-0.21366910636425018,0.0293746255338192,0.02110622264444828,0.10428521782159805,-0.029158150777220726,-0.021637100726366043,-0.10264425724744797,-0.1560688316822052,0.374245822429657,0.08594606816768646,-0.10516323149204254,0.37574222683906555,-0.07345404475927353,-0.26094478368759155,0.7270985245704651,0.10368701070547104,-0.25236743688583374,0.7223138213157654,-0.05835051089525223,-0.2633487284183502,0.7784039378166199,0.0964244082570076,-0.26772361993789673,0.7684889435768127,-0.06553076952695847,-0.13538376986980438,0.8460022211074829,0.035092875361442566,-0.14792026579380035,0.8323794603347778,-0.16201046109199524
